Date,Open,High,Low,Close,Adj Close,Volume
12/12/2018,426.700012,433.700012,423.100006,431.450012,431.450012,16244450
12/13/2018,422,429.299988,418,422.100006,422.100006,16853821
12/14/2018,421.950012,426,417.100006,420.649994,420.649994,8144364
12/17/2018,421.799988,425.399994,420,420.950012,420.950012,6151952
12/18/2018,421,434.899994,418.850006,433.450012,433.450012,14402058
12/19/2018,433.450012,434.399994,422.799988,423.799988,423.799988,7882841
12/20/2018,422,431,421.600006,429.049988,429.049988,6156074
12/21/2018,429.5,433,423,425.299988,425.299988,7315242
12/24/2018,427.049988,434,422.299988,424.350006,424.350006,7052582
12/26/2018,423.450012,423.450012,410,413.649994,413.649994,8406699
12/27/2018,423,423.299988,410,411.149994,411.149994,12839897
12/28/2018,415,428.700012,413.5,425.200012,425.200012,12805576
12/31/2018,428.100006,432.299988,425.5,430.5,430.5,6368707
1/1/2019,432.5,438.799988,429.649994,433.549988,433.549988,8487116
1/2/2019,430.5,441.200012,429.25,440.049988,440.049988,9656878
1/3/2019,442.049988,443.600006,434,436.100006,436.100006,9479511
1/4/2019,439.100006,439.899994,432.200012,433.799988,433.799988,6228693
1/7/2019,437.100006,438,429.299988,430.799988,430.799988,4118235
1/8/2019,433.799988,449,432.350006,448.049988,448.049988,12368631
1/9/2019,450.5,453.649994,443.700012,448.75,448.75,9034282
1/10/2019,445.100006,448,440.450012,444.600006,444.600006,3672333
1/11/2019,445.049988,449.75,441.600006,444.399994,444.399994,3778103
1/14/2019,447,452,443.75,450.850006,450.850006,5784064
1/15/2019,453.25,454.5,449.5,452.450012,452.450012,4291873
1/16/2019,451.399994,457.399994,447.149994,453.799988,453.799988,5879148
1/17/2019,455,455.399994,422.5,426.549988,426.549988,8343750
1/18/2019,424.049988,424.100006,370.200012,390.75,390.75,82906214
1/21/2019,390.100006,406.549988,390.049988,398.299988,398.299988,48936782
1/22/2019,411,423.5,409.399994,418.950012,418.950012,38255365
1/23/2019,417.700012,434.399994,411.649994,431,431,26921274
1/24/2019,431,438,417.100006,423,423,18446490
1/25/2019,425.399994,429.75,419.350006,422.399994,422.399994,8720973
1/28/2019,424,424.75,410.149994,411.75,411.75,5809082
1/29/2019,410.5,424.75,406.25,422.399994,422.399994,7472930
1/30/2019,424,426,416.200012,417.950012,417.950012,4351530
1/31/2019,419,431.350006,413.700012,423.450012,423.450012,16672076
2/1/2019,421.200012,428,417,423.25,423.25,3950126
2/4/2019,422.299988,423,409.200012,414.799988,414.799988,3679517
2/5/2019,414.799988,418.5,406.549988,409.899994,409.899994,3523707
2/6/2019,410,419,403.299988,416.600006,416.600006,5638849
2/7/2019,423,445.799988,421.100006,434.899994,434.899994,18187249
2/8/2019,434,435.899994,424.5,431.049988,431.049988,6133747
2/11/2019,432.25,433.600006,420.850006,428.549988,428.549988,4945054
2/12/2019,427.200012,444,424.049988,436.600006,436.600006,8559968
2/14/2019,432,444.899994,428.649994,440.899994,440.899994,9040227
