Date,Open,High,Low,Close,Adj Close,Volume
12/20/2018,70.900002,71.599998,70.599998,71.050003,71.050003,652176
12/21/2018,71.099998,71.5,70,70.900002,70.900002,771551
12/24/2018,71.25,71.400002,66.849998,67.449997,67.449997,936872
12/26/2018,67.099998,68.349998,66.599998,67.599998,67.599998,491364
12/27/2018,68.300003,68.800003,66.150002,66.599998,66.599998,1271332
12/28/2018,67.449997,69.800003,67.449997,69.349998,69.349998,629375
12/31/2018,69.75,70.300003,68.400002,68.650002,68.650002,512406
1/1/2019,69.099998,70,68.550003,69.75,69.75,697008
1/2/2019,70,70.75,69.550003,70.449997,70.449997,652239
1/3/2019,70.5,70.75,69.400002,69.75,69.75,366275
1/4/2019,69.400002,69.75,67.949997,68.699997,68.699997,1382053
1/7/2019,69.25,70.5,69.25,70.099998,70.099998,480932
1/8/2019,70.300003,70.5,69.5,70.300003,70.300003,191845
1/9/2019,70.400002,70.5,68.849998,69.849998,69.849998,439253
1/10/2019,70,70.150002,69.5,69.900002,69.900002,261997
1/10/2019,70,70.150002,69.5,69.900002,69.900002,261997
1/11/2019,70,70.449997,69.150002,70.050003,70.050003,360050
1/14/2019,70.050003,70.050003,67.900002,68.900002,68.900002,592715
1/15/2019,68.900002,70.25,68.550003,68.900002,68.900002,429318
1/16/2019,68.800003,70.25,68.75,69.800003,69.800003,506274
1/17/2019,69.800003,70,68.349998,68.800003,68.800003,424716
1/18/2019,69,69.349998,66.349998,68,68,747820
1/21/2019,67.800003,68.449997,67.400002,67.949997,67.949997,261903
1/22/2019,68,69,67.300003,68.800003,68.800003,253866
1/23/2019,68.800003,70,68,68.550003,68.550003,886258
1/24/2019,68.550003,69.25,67.150002,67.800003,67.800003,285940
1/25/2019,68.150002,68.300003,66.300003,66.800003,66.800003,403212
1/28/2019,67.400002,67.400002,64.449997,64.949997,64.949997,388519
1/29/2019,64.599998,66,63.5,64.199997,64.199997,549150
1/30/2019,64.599998,70.349998,64.300003,67.849998,67.849998,2802144
1/31/2019,68.5,68.800003,65.800003,66.849998,66.849998,1457522
2/1/2019,66.900002,68.949997,66.900002,67.949997,67.949997,756513
2/4/2019,68.5,68.5,66.699997,67.849998,67.849998,449996
2/5/2019,67.849998,68.150002,66,66.849998,66.849998,530296
2/6/2019,67.199997,67.650002,66.400002,67.050003,67.050003,474495
2/7/2019,66.550003,68,66.550003,67.25,67.25,892557
2/8/2019,67,68,66.099998,66.449997,66.449997,377157
2/11/2019,66.25,67.599998,66.150002,66.849998,66.849998,526467
2/12/2019,66.300003,67.5,66.25,66.650002,66.650002,311470
2/14/2019,66,66,64.699997,65.5,65.5,265207
